_id,medicine_name,alternative_match_key,brand,brand_normalized,brand_strictness,category_tags[0],category_tags[1],category_tags[2],category_tags[3],category_tags[4],category_tags[5],category_tags[6],category_tags[7],category_tags[8],category_tags[9],category_tags[10],category_tags[11],category_tags[12],category_tags[13],category_tags[14],category_tags[15],category_tags[16],composition,created_at,dosage,dosage_unit,dosage_value,enrichment_model,enrichment_prompt_type,enrichment_prompt_version,enrichment_source,evital_enriched,evital_medicine_id,form,form_group,formulation_modifier,identifier_type,is_active,item_category,item_type,last_enriched_at,llm_enriched,manually_reviewed,manufacturer,normalized_composition,pack_size.pack_size_raw,pack_size.pack_size_value,pack_size.pack_size_unit,pack_size.packing_type,pack_size.packing_size_description,pack_size.sellable_unit,pack_size.units_per_sellable,pack_size.sellable_unit_type,primary_benefit,primary_category_id,schedule,search_aliases[0],search_aliases[1],search_aliases[2],search_aliases[3],search_aliases[4],search_aliases[5],search_aliases[6],search_aliases[7],search_aliases[8],search_aliases[9],search_aliases[10],search_aliases[11],search_aliases[12],search_aliases[13],search_aliases[14],search_aliases[15],search_aliases[16],search_aliases[17],variant,brand_token_count,brand_tokens[0],brand_tokens[1],brand_tokens[2],brand_tokens[3],brand_tokens[4],brand_tokens[5],brand_tokens[6],brand_tokens[7],brand_tokens[8],brand_tokens[9],brand_tokens[10],brand_tokens[11],brand_tokens[12],last_evital_enriched_at,sale_discount,_phantom_deactivated_job_id,updated_at,composition_salts[0],composition_salts[1],composition_salts[2],composition_salts[3],composition_salts[4],composition_salts[5],composition_salts[6],composition_salts[7],composition_salts[8],composition_salts[9],composition_salts[10],composition_salts[11],composition_salts[12],composition_salts[13],composition_salts[14],composition_salts[15],composition_salts[16],composition_salts[17],composition_salts[18],composition_salts[19],composition_salts[20],composition_salts[21],composition_salts[22],composition_salts[23],composition_salts[24],composition_salts[25],composition_salts[26],composition_salts[27],composition_salts[28],composition_salts[29],composition_salts[30],composition_salts[31],composition_salts[32],composition_salts[33],composition_salts[34],composition_salts[35],composition_salts[36],composition_salts[37],composition_salts[38],composition_salts[39],composition_salts[40],composition_salts[41],composition_salts[42],composition_salts[43],composition_salts[44],composition_salts[45],composition_salts[46],composition_salts[47],composition_salts[48],composition_salts[49],dosage_components[0].value,dosage_components[1].value,dosage_components[2].value,dosage_components[3].value,dosage_components[4].value,dosage_components[5].value,dosage_components[6].value,dosage_components[7].value,dosage_components[8].value,dosage_components[9].value,dosage_components[10].value,dosage_components[11].value,dosage_components[12].value,dosage_components[13].value,dosage_components[14].value,dosage_components[15].value,dosage_components[16].value,dosage_components[17].value,dosage_components[18].value,dosage_components[19].value,dosage_components[20].value,dosage_components[21].value,dosage_components[22].value,dosage_components[23].value,dosage_components[24].value,dosage_components[25].value,dosage_components[26].value,dosage_components[27].value,dosage_components[28].value,dosage_components[29].value,dosage_components[30].value,dosage_components[31].value,dosage_components[32].value,dosage_components[33].value,dosage_components[34].value,dosage_components[35].value,dosage_components[36].value,dosage_components[37].value,dosage_components[38].value,dosage_components[39].value,dosage_components[40].value,dosage_components[41].value,dosage_components[42].value,dosage_components[43].value,dosage_components[44].value,dosage_components[45].value,dosage_components[46].value,dosage_components[47].value,dosage_components[48].value,dosage_components[49].value,dosage_components[50].value,dosage_components[0].unit,dosage_components[1].unit,dosage_components[2].unit,dosage_components[3].unit,dosage_components[4].unit,dosage_components[5].unit,dosage_components[6].unit,dosage_components[7].unit,dosage_components[8].unit,dosage_components[9].unit,dosage_components[10].unit,dosage_components[11].unit,dosage_components[12].unit,dosage_components[13].unit,dosage_components[14].unit,dosage_components[15].unit,dosage_components[16].unit,dosage_components[17].unit,dosage_components[18].unit,dosage_components[19].unit,dosage_components[20].unit,dosage_components[21].unit,dosage_components[22].unit,dosage_components[23].unit,dosage_components[24].unit,dosage_components[25].unit,dosage_components[26].unit,dosage_components[27].unit,dosage_components[28].unit,dosage_components[29].unit,dosage_components[30].unit,dosage_components[31].unit,dosage_components[32].unit,dosage_components[33].unit,dosage_components[34].unit,dosage_components[35].unit,dosage_components[36].unit,dosage_components[37].unit,dosage_components[38].unit,dosage_components[39].unit,dosage_components[40].unit,dosage_components[41].unit,dosage_components[42].unit,dosage_components[43].unit,dosage_components[44].unit,dosage_components[45].unit,dosage_components[46].unit,dosage_components[47].unit,dosage_components[48].unit,dosage_components[49].unit,dosage_components[50].unit,dosage_pattern,dosage_pattern_with_units,composition_recovery_attempted_at,composition_recovery_job_id,composition_status,composition_indexed,composition_indexed_at,composition_indexed_reason,composition_recovery_at,composition_source,composition_source_confidence,composition_source_job_id,composition_source_urls[0],composition_source_urls[1],composition_source_urls[2],pack_size,manufacturer_name,mrp,price,pack_size_details,packing_size,size,packing,slug,sibling_origin,_sweep_job_id,_phantom_salvage_job_id,salt_content_id,_llm_refresh_at,_llm_refresh_job_id,composition_recovery_from_id
69bdb53884301765208112fe,3Ply Face Mask Blue,,3Ply Face Mask Blue,3ply face mask blue,,face mask,3 ply mask,surgical mask,protective mask,mask,blue mask,hygiene,protection,infection prevention,otc,,,,,,,,,2026-03-20T20:59:36.164414+00:00,,,,gpt-5.4,allopathic,2.0,evital+llm,true,FPKMqC8T7VluADWmTswQzw==,otc,J,,brand_name,true,otc,medicine,2026-03-20T20:59:36.164347+00:00,true,false,Not Available,,1 Piece,1,piece,packet,1 Packet of  1 Piece,packet,1,countable,protection from dust and infection exposure,841,OTC,3ply facemask blue,3-ply face mask blue,3 ply face mask blue,3ply blue mask,3plyfacemaskblue,3 ply mask blue,3ply face mask blue,face mask blue,3ply mask blue,,,,,,,,,,,4,3ply,face,mask,blue,,,,,,,,,,,,,2026-03-31T11:09:09.461256+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf4b8430176520811312,A To Z Syrup,copper sulphate 100mcg/15ml + cyanocobalamin 0.5mcg/15ml + d-panthenol 1.25mg/15ml + ginseng root extract 5mg/15ml + l lysine 5mg/15ml + nicotinamide 1.5mg/15ml + potassium iodide 50mcg/15ml + pyridoxine 0.5mg/15ml + riboflavin 130mcg/15ml + thiamine 1mg/15ml + zinc sulphate 22.2mg/15ml,A To Z,a to z,,multivitamin,multimineral,nutritional supplement,appetite stimulant,general weakness,vitamin b complex,zinc sulphate,cyanocobalamin,pyridoxine,thiamine,l lysine,ginseng,,,,,,Thiamine (1mg/15ml) + Pyridoxine (0.5mg/15ml) + Cyanocobalamin (0.5mcg/15ml) + Copper Sulphate (100mcg/15ml) + Potassium Iodide (50mcg/15ml) + Riboflavin (130mcg/15ml) + Zinc Sulphate (22.2mg/15ml) + Nicotinamide (1.5mg/15ml) + D-Panthenol (1.25mg/15ml) + L Lysine (5mg/15ml) + Ginseng Root Extract (5mg/15ml),2026-03-24T16:43:55.419875+00:00,,mcg/15ml,100,gpt-5.4,allopathic,2.0,evital+llm,true,NGeJnp/L+9hzfSJ/Xrf7wg==,Syrup,A,,brand_name,true,otc,medicine,2026-03-24T16:43:55.419805+00:00,true,false,Bioford Remedies Pvt Ltd,copper sulphate 100mcg/15ml + cyanocobalamin 0.5mcg/15ml + d-panthenol 1.25mg/15ml + ginseng root extract 5mg/15ml + l lysine 5mg/15ml + nicotinamide 1.5mg/15ml + potassium iodide 50mcg/15ml + pyridoxine 0.5mg/15ml + riboflavin 130mcg/15ml + thiamine 1mg/15ml + zinc sulphate 22.2mg/15ml,200 Ml,200,ml,bottle,1 Bottle of  200 Ml,bottle,200,measurement,nutritional deficiency and general weakness,847,OTC,a-z,a to z,atoz syrup,a to z syrup,atoz,a to z tonic,a2z,a z,,,,,,,,,,,,3,a,to,z,,,,,,,,,,,,,,2026-05-05T18:49:43.485052+00:00,copper sulphate,cyanocobalamin,d-panthenol,ginseng root extract,l lysine,nicotinamide,potassium iodide,pyridoxine,riboflavin,thiamine,zinc sulphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.5,1.25,5,5,1.5,50,0.5,130,1,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mcg/15ml,mcg/15ml,mg/15ml,mg/15ml,mg/15ml,mg/15ml,mcg/15ml,mg/15ml,mcg/15ml,mg/15ml,mg/15ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100/0.5/1.25/5/5/1.5/50/0.5/130/1/22.2,100mcg/15ml+0.5mcg/15ml+1.25mg/15ml+5mg/15ml+5mg/15ml+1.5mg/15ml+50mcg/15ml+0.5mg/15ml+130mcg/15ml+1mg/15ml+22.2mg/15ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf4b8430176520811313,A2 Lite Skin Lightening & Brightening Cream,,A2 Lite Skin Lightening & Brightening,a2 lite skin lightening & brightening,,skin lightening,skin brightening,depigmenting cream,pigmentation,dark spots,blemishes,uneven skin tone,glowing skin,face cream,topical skincare,,,,,,,,,2026-03-24T16:43:55.520208+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,Cream,D,Lite,brand_name,false,otc,medicine,2026-03-27T09:00:43.349199+00:00,true,false,,,,,,,,,,,skin brightening and pigmentation reduction,,OTC,a2 lite skin lightening,a2liteskinlightening&brightening,a2 lite,a2 lite skin lightening & brightening,a2 lite skin brightening,a2 lite cream,a2 lite skin lightening brightening,a2liteskinlightening,a2lite,a2 lite brightening,,,,,,,,,,6,a2,lite,skin,lightening,&,brightening,,,,,,,,2026-03-26T20:34:16.860901+00:00,10,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf4e8430176520811314,AB Flo Capsule,acebrophylline 100mg,AB Flo,ab flo,,acebrophylline,bronchodilator,mucolytic,respiratory medicine,asthma,copd,wheezing,breathing problem,chest congestion,saans ki takleef,balgam,airway obstruction,,,,,,Acebrophylline (100mg),2026-03-24T16:43:58.298875+00:00,100mg,mg,100,gpt-5.4,allopathic,2.0,evital+llm,true,wiXMBxdxVGTnEJkgXHdiUA==,Capsule,C,,brand_name,true,drug,medicine,2026-03-24T16:43:58.298668+00:00,true,false,Lupin Ltd,acebrophylline 100mg,15 Capsules,15,capsules,strip,1 Strip of  15 Capsules,strip,15,countable,asthma and breathing relief,819,H,ab flo 100mg,ab-flo 100,abflo100,ab flo,ab flo cap,abflo,ab-flo,ab flo 100,abflo cap,,,,,,,,,,,2,ab,flo,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,acebrophylline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf518430176520811318,Ab Phylline N Tablet,acebrophylline 100mg + acetylcysteine 600mg,Ab Phylline N,ab phylline n,,acebrophylline,acetylcysteine,mucolytic,bronchodilator,respiratory medicine,copd,asthma,cough with mucus,balgam,saans ki takleef,airway disease,phlegm,,,,,,Acebrophylline (100mg) + Acetylcysteine (600mg),2026-03-24T16:44:01.411125+00:00,,mg,100,gpt-5.4,allopathic,2.0,evital+llm,true,SJbhaCvIfveRx7czor7+ww==,Tablet,C,N,brand_name,true,drug,medicine,2026-03-24T16:44:01.411081+00:00,true,false,Sun Pharmaceutical Industries Ltd,acebrophylline 100mg + acetylcysteine 600mg,10 Tablet,10,tablet,strip,1 Strip of  10 Tablet,strip,10,countable,cough with mucus relief,819,H,abphylline n,ab phyllinen,ab phylline n 600,ab phylline n,abphyllinen,ab-phylline-n,ab phylline n 100 600,ab phylline n 100,,,,,,,,,,,,3,ab,phylline,n,,,,,,,,,,,,,,2026-05-05T18:49:43.485052+00:00,acebrophylline,acetylcysteine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100/600,100mg+600mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf54843017652081131a,Ab Rozu 20 Tablet,rosuvastatin 20mg,Ab Rozu,ab rozu,,rosuvastatin,statin,lipid lowering,cholesterol,high cholesterol,dyslipidemia,hyperlipidemia,heart risk reduction,cardiovascular,cholesterol ki dawai,,,,,,,,Rosuvastatin (20mg),2026-03-24T16:44:04.128377+00:00,20mg,mg,20,gpt-5.4,allopathic,2.0,evital+llm,true,oflVBa1wJPFxX/vb6rb9Hg==,Tablet,C,,brand_name,true,drug,medicine,2026-03-24T16:44:04.128329+00:00,true,false,Abbott Healthcare Private Limited,rosuvastatin 20mg,10 Tablet,10,tablet,strip,1 Strip of  10 Tablet,strip,10,countable,cholesterol control,819,H,ab-rozu,ab rozu,ab-rozu 20,abrozu,abrozu20,ab rozu20,ab rozu 20mg,ab rozu 20,,,,,,,,,,,,2,ab,rozu,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,rosuvastatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf56843017652081131d,Abaxis 2.5 Tablet,apixaban 2.5mg,Abaxis,abaxis,,apixaban,anticoagulant,blood thinner,stroke prevention,dvt,pulmonary embolism,clot prevention,heart patients,khoon patla karne ki dawai,af,atrial fibrillation,,,,,,,Apixaban (2.5mg),2026-03-24T16:44:06.310207+00:00,2.5mg,mg,2.5,gpt-5.4,allopathic,2.0,evital+llm,true,JG5+tF8hgQt/ulNZkAPueQ==,Tablet,C,,brand_name,true,drug,medicine,2026-03-24T16:44:06.310164+00:00,true,false,Intas Pharmaceuticals Ltd,apixaban 2.5mg,10 Tablet,10,tablet,strip,1 Strip of  10 Tablet,strip,10,countable,blood clot prevention,819,H,abaxis 2.5mg,abaxis 2.5,abaxis 25,abaxis2.5,abaxis 2.5 tablet,abaxis,abaxis25,,,,,,,,,,,,,1,abaxis,,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,apixaban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf57843017652081131e,Abetaneuron OD Capsule,,Abetaneuron OD,abetaneuron od,,neurotropic vitamin,nerve health,neuropathy,nerve pain,vitamin b complex,methylcobalamin,diabetic neuropathy,tingling,numbness,vitamin supplement,,,,,,,,,2026-03-24T16:44:07.412152+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,Capsule,C,OD,brand_name,false,drug,medicine,2026-03-27T09:00:48.745114+00:00,true,false,,,,,,,,,,,nerve health and neuropathy support,,H,abetaneuron od,abetaneuron od capsule,abetaneuronod,abetaneuronod capsule,abetaneuron,abeta neuron od,,,,,,,,,,,,,,2,abetaneuron,od,,,,,,,,,,,,2026-03-26T20:34:17.877364+00:00,20,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf5b8430176520811321,Abevia N Tablet,acebrophylline 100mg + acetylcysteine 600mg,Abevia N,abevia n,,acebrophylline,acetylcysteine,mucolytic,bronchodilator,respiratory medicine,cough with mucus,chest congestion,copd,asthma,bronchitis,saans ki takleef,balgam,,,,,,Acebrophylline (100mg) + Acetylcysteine (600mg),2026-03-24T16:44:11.828987+00:00,,mg,100,gpt-5.4,allopathic,2.0,evital+llm,true,K57MxJlvX6a7pv89rHCLZw==,Tablet,C,N,brand_name,true,drug,medicine,2026-03-24T16:44:11.828943+00:00,true,false,Mankind Pharma Ltd,acebrophylline 100mg + acetylcysteine 600mg,15 Tablet,15,tablet,strip,1 Strip of  15 Tablet,strip,15,countable,cough with mucus relief,819,H,abevia n 100 600,abevia n tablet,abevia-n,abevia n,abevian,abevia n mankind,abevia n 100/600,abevian 100600,,,,,,,,,,,,2,abevia,n,,,,,,,,,,,,,,,2026-05-05T18:49:43.485052+00:00,acebrophylline,acetylcysteine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100/600,100mg+600mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf5b8430176520811322,Abharak Bhasma,rasayana_tonic,Abharak Bhasma,abharak bhasma,FLEXIBLE,abhrak bhasma,ayurvedic,herbal,natural,rasayana,respiratory health,general weakness,energy,traditional medicine,bhasma,,,,,,,,,2026-03-24T16:44:11.924115+00:00,,,,gpt-5.4,nutra_ayur_homeo,2.0,evital+llm,true,zAWLfQq4eLYLMw+mzMuELQ==,Powder,B,,composition,true,ayurvedic,ayurvedic,2026-03-24T16:44:11.924058+00:00,true,false,Shree Dhanwantari Enterprises,abhrak bhasma,10 Gm,10,gm,bottle,1 Bottle of  10 Gm,bottle,10,measurement,general weakness support,846,OTC,shree dhanwantari abharak bhasma,abhrak,abharak bhasma,abharakbhasma,shree dhanwantari abhrak bhasma,abharak,abhrakbhasma,,,,,,,,,,,,,2,abharak,bhasma,,,,,,,,,,,,,,,2026-03-31T11:09:09.461256+00:00,abhrak bhasma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf628430176520811326,Abmetop 25 XL Tablet,metoprolol 25mg,Abmetop XL,abmetop xl,,metoprolol,beta blocker,antihypertensive,blood pressure,bp,bp ki goli,heart rate control,angina,hypertension,cardiac medicine,,,,,,,,Metoprolol (25mg),2026-03-24T16:44:18.451449+00:00,25mg,mg,25,gpt-5.4,allopathic,2.0,evital+llm,true,kpEEUIlMKO6u61Wl6AMkLg==,Tablet,C,XL,brand_name,true,drug,medicine,2026-03-24T16:44:18.451361+00:00,true,false,Abbott,metoprolol 25mg,10 Tablet,10,tablet,strip,1 Strip of  10 Tablet,strip,10,countable,blood pressure control,842,H,abmetop 25 xl,abmetop 25,abmetop xl,abmetop xl 25,abmetopxl,abmetop,abmetopxl25,abmetop xl 25mg,abmetop25xl,,,,,,,,,,,2,abmetop,xl,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,metoprolol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf638430176520811329,Abomet 1000 SR Tablet,,Abomet SR,abomet sr,,antidiabetic,diabetes,blood sugar,sugar control,type 2 diabetes,metformin,metformin sr,biguanide,sugar ki dawai,diabetes medicine,,,,,,,,,2026-03-24T16:44:19.924406+00:00,1000mg,mg,1000,gpt-5.4,allopathic,2.0,llm_only,false,,Tablet,C,SR,brand_name,false,drug,medicine,2026-03-27T09:00:53.626068+00:00,true,false,,,,,,,,,,,diabetes management,,H,abomet1000,abometsr1000,abomet 1000 sr,abomet1000sr,abomet sr,abomet,abometsr,abomet sr 1000,abomet sr 1000mg,abomet 1000,,,,,,,,,,2,abomet,sr,,,,,,,,,,,,2026-03-26T20:34:18.941637+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf65843017652081132a,Abphylin 100mg Capsule,,Abphylin,abphylin,,bronchodilator,asthma,copd,breathing problem,wheezing,chest congestion,airway obstruction,saans ki dikkat,saans phoolna,respiratory medicine,,,,,,,,,2026-03-24T16:44:21.570388+00:00,100mg,mg,100,gpt-5.4,allopathic,2.0,llm_only,false,,Capsule,C,,brand_name,false,drug,medicine,2026-03-27T09:00:59.393789+00:00,true,false,,,,,,,,,,,breathing relief,,H,abphylin,ab phylin,abphylin 100mg,ab-phylin,abphyllin,abphylin100mg,abphylin100,abphylin 100,,,,,,,,,,,,1,abphylin,,,,,,,,,,,,,2026-03-26T20:34:20.749439+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf6b8430176520811331,Absorbent Cotton Wool I.P,,Absorbent Cotton Wool,absorbent cotton wool,,absorbent cotton,cotton wool,surgical cotton,dressing material,wound care,first aid,medical cotton,bandage use,clinic supplies,hospital supplies,,,,,,,,,2026-03-24T16:44:27.903612+00:00,,,,gpt-5.4,allopathic,2.0,evital+llm,true,h7dSRkx4wbqXGxB33W69Yw==,,J,,composition,true,otc,medicine,2026-05-09T13:47:13.691366+00:00,true,false,Sree India Surgical Pvt Ltd,,75 Gm,75,gm,packet,1 Packet of  75 Gm,packet,75,measurement,wound dressing and cleaning,845,,absorbent cotton ip,cottonwool,absorbent cotton wool,cotton wool ip,absorbentcotton,absorbent cotton,cotton wool,absorbentcottonwool,,,,,,,,,,,,3,absorbent,cotton,wool,,,,,,,,,,,2026-05-09T13:37:30.478774+00:00,20,,2026-05-09T13:47:13.691427+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11T12:31:48.902033+00:00,312bf587,no_evital_siblings,false,2026-05-12T12:12:52.350583+00:00,device_or_surgical,,,,,,,,,,225,,,,,,absorbent-cotton-wool-ip-M00EJ3T,,,ab1c587d,,,,
69c2bf708430176520811335,Absorbent Cotton Wool-75gm,,Absorbent Cotton Wool,absorbent cotton wool,,absorbent cotton,cotton wool,surgical cotton,cotton,first aid,wound care,dressing,medical supplies,bandage use,clinic use,,,,,,,,,2026-03-24T16:44:32.123616+00:00,,,,gpt-5.4,allopathic,2.0,evital+llm,true,OfD9QcOAchTlybizBXpgoA==,,J,,brand_name,true,otc,medicine,2026-05-09T13:47:14.233519+00:00,true,false,Sree India Surgical Pvt Ltd,,4 Piece,4,piece,packet,1 Packet of  4 Piece,packet,4,countable,wound dressing and first aid,845,,absorbent cotton 75gm,cottonwool,absorbent cotton wool,cotton wool 75gm,absorbentcotton,absorbent cotton,cotton wool,absorbentcottonwool,,,,,,,,,,,,3,absorbent,cotton,wool,,,,,,,,,,,2026-05-09T13:37:30.882762+00:00,20,,2026-05-09T13:47:14.233562+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11T12:31:48.902033+00:00,312bf587,no_evital_siblings,false,2026-05-12T12:12:52.350594+00:00,device_or_surgical,,,,,,,,,,146,,,,,,absorbent-cotton-wool75gm-M00R0OZ,,,ab1c587d,,,,
69c2bf708430176520811336,AbyBaby Baby Cream,,AbyBaby,abybaby,,baby cream,baby skincare,moisturizer,skin protection,dry skin,baby rash care,infant skincare,topical cream,,,,,,,,,,,2026-03-24T16:44:32.232769+00:00,,,,gpt-5.4,allopathic,2.0,evital+llm,true,pJk71UKt7hcWO8mczNDxdw==,Cream,D,Baby,brand_name,true,otc,medicine,2026-03-27T09:01:04.344282+00:00,true,false,Iscon Life Sciecnes,,50 Gm,50,gm,tube,1 Tube of  50 Gm,tube,50,measurement,baby skin moisturization and protection,841,OTC,abybaby cream,abybabybaby,aby baby,aby baby cream,aby-baby,abybaby,aby-baby cream,abybaby baby,,,,,,,,,,,,1,abybaby,,,,,,,,,,,,,2026-03-26T19:51:44.275030+00:00,0,,2026-03-31T11:09:09.461256+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
